text,mean_rating,bigram_log_prob,bigram_mean_log_prob,bigram_slor,trigram_log_prob,trigram_mean_log_prob,trigram_slor
"Strategy so successfully demonstrated in the application of science and technology are experiencing serious problems , complex social system .",1.75,-129.64935624612275,-7.202742013673486,25.586095294840533,-122.34394452158054,-6.796885806754474,32.89150701938274
Small specimens are sometimes confused with Synodontis petricolor 's .,3.35714285714,-50.05866043870916,-6.257332554838645,8.135263392057254,-51.70754162380219,-6.463442702975274,6.4863822069642225
"They called us early into the stadium , it is hot , very hot .",3.57142857143,-77.40047686695766,-6.450039738913138,11.562891561488186,-76.7642726057634,-6.39702271714695,12.199095822682452
"Under normal circumstances , I would pick an artist from their homes and take them to Middlesbrough , where they Cleveland radio interview .",1.46153846154,-129.95652109752814,-6.188405766548959,36.922412483178135,-126.73865843006897,-6.035174210955665,40.14027515063731
"Though not as taut a young man , his muscles bulging efforts.",1.0,-75.2153236137063,-6.837756692155119,10.742941009873036,-73.39397880514802,-6.672179891377093,12.564285818431316
"A review copy was a solid black , but the basic model of refined oil .",2.2,-100.14495189853425,-7.153210849895303,17.870132648217492,-101.41413680179255,-7.243866914413753,16.600947744959186
"In their bedroom where things fall to the ground, and immediately woke up a pair of twins began to howl .",1.4,-124.34949613757836,-6.217474806878918,20.99243803431743,-123.8314144916547,-6.191570724582735,21.51051968024109
"The necessary motion , in addition to the liquid medium does not occur.",2.63636363636,-67.5939972144053,-5.6328331012004424,16.14664770611145,-64.46340252197061,-5.371950210164218,19.27724239854615
"Once known as butter on Stowe Stowe, because London vector collection of butter.",1.23076923077,-96.32289090267344,-7.409453146359495,1.2007981259963856,-96.33118020900821,-7.4100907853083235,1.1925088196616116
"Adhesion of T cell subsets in particular, the specificity of cytokine-induced lymphocyte recruitment process more flexible and selective .",1.5,-99.62894257919429,-5.5349412543996825,4.888618410935635,-98.41156584052833,-5.467309213362685,6.105995149601597
"If I had been in your shoes , I walked right out of him .",1.69230769231,-60.19533079359684,-4.630410061045911,32.019748303175206,-60.93515138397583,-4.68731933722891,31.279927712796216
"He closed his eyes, she saw his chest movement has stopped.",3.1,-55.35414563557686,-5.032195057779715,12.762308136428793,-56.18284601054542,-5.107531455504129,11.933607761460237
A friend to everyone she met loved and missed.,1.42857142857,-55.58002923319958,-6.175558803688842,5.773501862173262,-54.973758578214245,-6.108195397579361,6.3797725171585995
But it is missing - the walls are more than it has disintegrated . ,1.25,-59.54346895377023,-4.961955746147519,26.308876755531372,-57.61505393838772,-4.801254494865643,28.237291770913885
"He 's going to buy her a new typewriter , old thing, she practices like Candyman trumpet noise.",1.0,-95.34060810200216,-5.958788006375135,10.032593508684357,-96.15365089833837,-6.009603181146148,9.219550712348152
" You stole it ? """" He replied Laura surprised protest , """"I want to do the time .",1.46153846154,-103.84566665999428,-7.988128204614944,11.301548153433373,-104.83577824998171,-8.064290634613979,10.311436563445938
And the previous maximum 10.5KW 18KW output to the length of the boiler flue 3 meters.,1.64285714286,-76.27773637561377,-4.767358523475861,10.65958742950663,-76.46378525112767,-4.77898657819548,10.473538553992725
"Slowly rising like a machine , she made her way to the counter , pick up the handset.",1.92307692308,-87.91592246964285,-5.494745154352678,25.321758526164828,-87.50260844545043,-5.468913027840652,25.735072550357245
"They like to work with the gear , fitting in place, where it is needed .",2.41176470588,-76.93443364413565,-5.495316688866832,18.125259076521246,-75.69334027901186,-5.406667162786562,19.366352441645034
We should call it like before Lowfields or make use of the 'new East Stand ' ?,2.07142857143,-94.13980997600576,-6.724272141143269,14.923514504713012,-100.05745366500047,-7.146960976071462,9.00587081571831
"Agnes , now fully dressed, and went into the hall .",1.81818181818,-55.460525066873195,-6.16228056298591,13.739294991386167,-52.78031601862812,-5.864479557625347,16.419504039631242
"Supplement per person per night £ 135 for the first night , £ 105 extra a night ( minimum 2 persons ) .",3.35714285714,-150.4783107388376,-8.851665337578682,4.360635649112112,-149.28142700749927,-8.781260412205839,5.5575193804504295
"You should get a certificate of posting , which is provided free of charge at the counter .",4.0,-86.8240366185451,-5.426502288659068,24.69177124472165,-82.77517099102435,-5.173448186939022,28.74063687224239
"Second, they retain 25% of the capitation payments discretionary appropriations formula system .",2.92857142857,-81.26283310194587,-6.771902758495489,3.0219126760453747,-81.5610178714886,-6.796751489290717,2.7237279065026456
"Pallister opponents are: Steve Bruce ( Manchester United ) , Paul Pierce ( Nottingham Forest Paul McGrath ( Aston Villa ) , Gary Lineker ( Spurs ) ; Rehovot Dayton ( Liverpool ) .",3.47058823529,-186.91579880143118,-8.900752323877676,0.5777185998321954,-184.02904787034453,-8.76328799382593,3.464469530918848
This shows that the company did not learn anything from this lesson.,4.0,-62.91537456395071,-5.2429478803292255,15.411892802937047,-62.64067616235652,-5.220056346863044,15.686591204531233
"Here we have an uninterrupted outlook , and a brilliant prospect , it is far , stretching several miles per hand .",2.2,-125.55213633164915,-6.975118685091619,31.50650208594682,-125.54315624978646,-6.974619791654804,31.51548216780951
"Debenhams left of lambswool jumper , £ 24.99 ; striped cotton shirt , £ 15.99 ; tie, £ 7.99 ; grinding washing line, £ 29.99 ; leisure Gibson shoes, £ 34.99 .",2.0,-144.23162764005406,-7.211581382002703,-19.50105366958519,-141.98821898394996,-7.099410949197498,-17.257645013481095
Orthodox Judaism continue to teach an elaborate separation menstruating women and a man in contact with her family .,1.4,-89.95555234501698,-4.997530685834277,24.528978478646977,-92.14070559826834,-5.118928088792686,22.34382522539562
Recent construction survey shows that 60 -year-old title called Church Road issue.,1.8,-100.05146694375868,-9.095587903978062,-0.2947308919032423,-99.55802295833006,-9.050729359848187,0.19871309352538447
Problem fireplace is set into a huge thick portion is divided into rooms .,1.375,-91.73913475805017,-7.0568565198500135,11.175136231828006,-89.88716556775508,-6.914397351365775,13.0271054221231
"This is a brave move, re- start in the garden design talent, and to ensure that testing.",1.8,-76.62795956825815,-4.50752703342695,14.410498545993946,-76.92476278674509,-4.524986046279123,14.113695327507003
"Liverpool won early popularity , as the British military victory in the Korean peninsula , Mr John Major 's reputation improves the Gulf War .",2.07142857143,-175.77980651618407,-8.370466976961145,16.676012018990775,-176.43489197514089,-8.401661522625757,16.020926560033956
BST EEC ban until further research has been completed.,2.5,-50.125205147896686,-5.569467238655188,4.840954899510685,-50.102179296966746,-5.566908810774083,4.863980750440625
This deliberately stressed young people and wounding over unreliable relationship dilemma of residential workers .,1.375,-110.34839722111874,-7.882028372937053,6.597597066955856,-109.74558044377292,-7.838970031698066,7.2004138443016785
"France July 29, 1881 declared: """" publishing and freedom of the press . '",2.4,-94.84094713682245,-8.621904285165677,-6.569966045839905,-94.79558621049047,-8.617780564590042,-6.524605119507925
"As far as I can see , we can go to Dersingham or for their own men .",1.375,-68.81344627965497,-4.3008403924784355,36.63067495189577,-63.73647640811239,-3.9835297755070243,41.70764482343835
"Distinction is drawn between the license , it ceases to have effect .",2.58823529412,-72.14966182089402,-6.55906016553582,9.465006283261332,-74.37672212283788,-6.7615201929852615,7.2379459813174805
"Turning them into public gardens and you create attractive , rather than an eyesore .",1.46153846154,-91.39121415049878,-7.030093396192214,12.978751135170242,-89.93229623557775,-6.9178689411982885,14.437669050091273
"Julie , it is believed that it tries to run back along the path of this treelined Elizabeth snapped .",1.46153846154,-111.96573299043777,-6.220318499468765,23.228938935142537,-112.74193442528608,-6.263440801404782,22.452737500294234
"Latin America, the lowest female participation rate of any region in the world , including the Middle East , although they strictly limit women's activities .",2.6,-171.48249195712927,-7.455760519875185,18.82063977460544,-170.55178706254108,-7.415295089675699,19.751344669193628
"Nine schools in three Midlands law enforcement agencies , will be identified as in-depth study questionnaire.",2.6,-83.62758799245076,-5.5751725328300505,21.381114398014816,-83.54285286102858,-5.569523524068572,21.465849529436994
"This is when the request is considered neutral , because it must be false , the damage to the justice system .",2.0,-112.74239494230467,-5.933810260121298,29.499108401874636,-114.89185812661461,-6.046939901400769,27.3496452175647
"Some trees , vegetation and animals for the mechanical creation of phantom companies .",1.42857142857,-99.76824897732043,-8.314020748110035,9.176952888127772,-101.33884226925166,-8.444903522437638,7.6063595961965405
"I say he , because this is what I think , though it may be that they even her .",1.17647058824,-87.20419341739841,-5.129658436317554,29.71347907403235,-88.00272992764873,-5.176631172214631,28.914942563782034
"Julie 's husband Tim at St Botolph's Church in Brampton , cost five standing beside the tomb crying.",1.2,-109.71679813011049,-6.857299883131906,-1.9272637228360168,-108.92447859961125,-6.807779912475703,-1.134944192336775
"They are scripted NCR System 3000 , Sun , HP and IBM mainframe platform DECstation .",3.0,-65.84633512882283,-5.065102702217141,7.747047545378479,-65.4751584118322,-5.036550647064015,8.118224262369111
"Sequel hook Balinese determination usurp another man 's family , and from the fear of modern man appeared in their own children .",1.5,-119.74133259096936,-5.987066629548468,24.32082478624031,-119.9241578473531,-5.996207892367655,24.13799952985657
"Invite your closest people to give you some degree of diplomacy , showing you honest feedback .",2.6,-105.86526404505935,-7.057684269670623,17.97766337206032,-106.13213365733735,-7.0754755771558235,17.71079375978232
"We've seen her smile of """"Tatler"""" magazine cover her figure in dozens of fashion circles.",2.28571428571,-97.60381898990602,-6.971701356421859,7.755106593203934,-96.62360851581845,-6.901686322558461,8.735317067291504
"Is a small-scale , seemingly without considering the valuer contract as principal .",1.4,-76.26806551822318,-6.933460501656653,3.2588486821144755,-75.8722511407375,-6.8974773764306825,3.6546630596001535
"Plan targets , make your PC a specified file on the hard disk is almost instantaneous keyword search .",1.42857142857,-129.4736690035273,-7.616098176678077,4.981182331674006,-128.53306299303924,-7.560768411355249,5.921788342162074
"Oh , it's not so bad, """" said Charles feebly offer .",1.21428571429,-67.88527422866906,-7.542808247629896,10.726132138694169,-67.54564292745245,-7.505071436383606,11.065763439910782
"End of the program , as it fell to the fire chorus from Alf unclean , unclean family rest .",1.2,-126.46603235505847,-7.4391783738269694,6.6173992987556005,-124.24311670628204,-7.308418629781296,8.840314947532036
"John Taylor is a flow artisans, from Oxford University in 1839 recast Loughborough church bells .",1.1875,-80.53705828063414,-5.369137218708943,15.638697434596963,-80.42860652275412,-5.361907101516942,15.747149192476982
" How are you going , the next step tweed ? ",1.0,-58.98463155170058,-7.373078943962573,12.978751135170235,-64.52004611525827,-8.065005764407283,7.443336571612548
"Is flexible and , if necessary, should have more time to devote to a project in a separate meeting .",2.3125,-107.8943020290057,-5.994127890500317,18.704589485918532,-105.32622887478945,-5.851457159710525,21.272662640134783
It was originally developed by the U.S. publishing company Houghton Mifflin ) .,4.0,-79.29619517401966,-7.208745015819969,17.03383374244204,-77.26301253690592,-7.023910230627811,19.06701637955578
"Those days are gone , thanks to our measure.",3.78571428571,-52.487887711817876,-6.5609859639772345,7.723100660411326,-53.717468151476695,-6.714683518934587,6.493520220752508
Explosion shattered glass all around storm rain curse them along the corridor .,1.21428571429,-90.46695649417096,-7.538913041180913,10.857609747504128,-89.69651152205516,-7.4747092935045965,11.628054719619925
Involved in the operation of services laid reduction ; in its local community health committees were created to represent the public .,1.64285714286,-140.71051451584754,-7.035525725792377,10.762743241672808,-138.51292730309402,-6.925646365154701,12.960330454426327
The implementation of the results - British wool romantic - in one of the world 's largest and most prestigious department stores in October ( 8-18 ) .,3.0,-160.28248780629696,-7.285567627558953,23.07374469987471,-159.65572414398395,-7.257078370181088,23.70050836218772
"Why not give their own stupidity , not bothered ?",1.25,-61.640663456469206,-7.705082932058651,14.342111768732018,-70.48305073058494,-8.810381341323117,5.499724494616288
"TV presenter Keith Chegwin opened his heart yesterday in front of the camera , admits: """" I am an alcoholic .",2.8,-120.92025615858232,-6.717792008810129,19.947294660607426,-121.00084663683711,-6.722269257602061,19.866704182352635
"They have established themselves in the southwest , and their king , Athaulf Court held in Narbonne .",1.81818181818,-99.38486855933691,-6.625657903955794,20.271728900210277,-101.20575285087659,-6.74705019005844,18.450844608670593
Rachel sat next to Damian Flint hateful tense silence .,1.2,-63.80233034177202,-7.089147815752447,6.501579268577984,-63.49286290527362,-7.054762545030402,6.811046705076386
"Fat couple on vacation blanket , bouncing like children in low-g cuckoo moondirt souvenir jewelry.",1.1875,-93.30811624041633,-6.664865445744023,6.365496489582043,-91.39052337497087,-6.5278945267836335,8.2830893550275
Presidential Commission initially appeared intended to replace the main centers of the Soviet Communist Party Politburo in the Soviet Union 's political decisions.,2.4,-144.17452352974777,-6.553387433170354,21.90886690132905,-144.2875804578138,-6.558526384446082,21.795809973263033
"Questions. Said the gentleman , the proposal is half-baked .",1.85714285714,-45.5934874263751,-5.699185928296887,6.9464387085444415,-46.11433217441036,-5.764291521801295,6.4255939605091825
"This modeler adds an associated program , thus providing a truly automated assembly process movement possibilities.",2.125,-123.45586286298736,-8.230390857532491,3.719135442203992,-122.75610725322647,-8.183740483548432,4.418891051964877
The end of the known death toll down sharply again from the revolution stood 689 .,1.5,-103.41623454015088,-6.894415636010058,4.239749931729932,-103.37570904251419,-6.891713936167613,4.280275429366625
"Old sailor Harry Ward does not expect campfire ...... because his latest drinking companion , Johnny papier-mâché guy would be burned alive.",2.84615384615,-157.4346505632819,-7.871732528164095,17.9078950437426,-158.14568883999846,-7.907284441999923,17.19685676702605
"Transport are designed to withstand accidents and , until recently Govenrment precludes any possibility of radioactive leaks .",1.8,-116.97846073788581,-7.311153796117863,17.175212467151894,-117.25983663624969,-7.3287397897656055,16.893836568788018
"I know there must be a wound , she had not been strangled or drowned , or poisoned .",3.6,-108.11811330004473,-6.757382081252795,21.26989953802321,-105.80309424754851,-6.612693390471782,23.584918590519422
We are firmly committed to equal treatment of men and women pensions.,2.5,-70.08447325098767,-5.840372770915639,13.12957045876135,-63.22530251746771,-5.268775209788976,19.98874119228131
"Poison is dangerous, but few people who bathe in the sea urchin know how painful swelling when there can be unexpected trampled .",1.64285714286,-117.82489101807042,-5.355676864457746,22.839571795917237,-119.13206857536314,-5.41509402615287,21.53239423862452
"Fortunately, we are honest, is a very simple game plot.",1.92307692308,-39.335982177654486,-3.9335982177654487,11.054020255936514,-39.25677325045549,-3.925677325045549,11.133229183135512
"They will jazz Telford , Marconi , a subsidiary of GEC ubiquitous group headed by Chairman of the Board.",1.25,-100.13896517729246,-5.890527363370145,7.49376318514912,-98.9197463705521,-5.818808610032477,8.712981991889478
"Let A and B are non-relativistic , so that movement.",1.17647058824,-47.75607534571511,-5.306230593968346,4.461028359166669,-39.19506396996325,-4.3550071077736945,13.022039734918529
Agreed in principle to a cessation of hostilities .,3.0,-39.37351431467028,-4.921689289333785,3.608381099230975,-38.97378554252652,-4.871723192815815,4.008109871374735
"These checks can find no good reason , business or not, isolation , management's examination is reduced to less than 75 .",1.375,-138.73144262841916,-7.301654875179956,22.849472911817116,-140.20072217625867,-7.378985377697824,21.38019336397761
Procedures for the 16-week training allowance and travel expenses .,3.0,-50.10816601820853,-5.56757400202317,8.789658075486173,-49.97254375623118,-5.552504861803465,8.92528033746352
"Taking into account the different types of cells , such as muscle , skin, gut and nerves.",3.57142857143,-87.92375125895904,-5.861583417263936,21.593643002098176,-86.39897941037837,-5.759931960691891,23.118414850678846
"Bridget reported that , compared with previous courses held in Avery Hill Easter Course numbers are much lower.",3.57142857143,-105.37089902559353,-6.19828817797609,8.121217622990002,-106.01654388566907,-6.236267287392298,7.475572762914467
"Single £ 4.00 nights , continued to live night £ 16.00",1.42857142857,-40.73319081208327,-5.091648851510409,5.808501155586782,-40.25632543932421,-5.032040679915526,6.285366528345847
"( 13 ) , is also unable to detect transcripts P3A + α subunit chicken leg muscles or mouse : mouse thymus organ or torpedo .",1.2,-147.4096555854044,-7.758402925547601,19.871309352538617,-147.3359728624286,-7.754524887496243,19.94499207551442
Since this region is very rich circle Cullbridge rare species .,1.5,-73.76906991679675,-7.376906991679675,9.196755119927502,-72.97767142033469,-7.297767142033469,9.988153616389567
"Cold, late spring , it may be difficult to graze rye time a good tilth beet.",1.0,-68.82749204872222,-4.588499469914814,17.576553048860745,-67.95642410804258,-4.530428273869505,18.447620989540383
"We thoroughly enjoyed the dog today and all the right things to do , with our current eater , Monty tried , but he did not impress .",1.0,-129.59455472090949,-5.399773113371229,28.655441223801603,-125.69788996803567,-5.2374120820014864,32.55210597667542
"More like Neanderthal remains were discovered in the 1880s , many paleoanthropologists began arguing that they include great apes and humans a unique species intermediate between .",2.0,-172.4749061322097,-6.898996245288388,11.867063052272727,-172.46293268972613,-6.898517307589045,11.879036494756292
"You will receive a unique personalized club membership card , you can request your participation in Shell petrol station air miles .",3.0,-162.95832194286533,-8.147916097143266,14.075011897944705,-161.82245671649136,-8.091122835824567,15.210877124318671
"Our idea is to make it easier , and try to get a good picture of how they feel about their health .",4.0,-117.54213356865075,-5.597244455650036,34.69189830359481,-116.66277632163633,-5.555370301030301,35.57125555060924
"In almost all investigations of any size , an investigator can take up full-time in the first few days after the accident taking statements .",1.4,-154.06343572862932,-6.6984102490708395,26.62271910370646,-152.0576538541222,-6.611202341483574,28.628500978213566
"One day she and her mother Hickstead sent a note , """"said Deirdre has her bilius attacks , and will not come .",1.64285714286,-99.79956413458513,-5.252608638662375,22.353265824276903,-101.43969549632479,-5.338931341911831,20.71313446253724
But I think she has a good time .,3.2,-35.79806018226913,-4.474757522783642,21.170658120515156,-34.01724087134754,-4.252155108918442,22.95147743143675
"Mike's thinking about now is wrong, very sick, but she could not help himself.",1.0,-71.24819975698686,-5.089157125499062,10.581069277835525,-68.19727450876975,-4.871233893483554,13.631994526052637
"Right now, Kendall does not return in the aristocratic Everton , he knew seven years ago.",1.9375,-74.35208446234284,-4.956805630822856,14.21040390141276,-75.80939056769877,-5.053959371179918,12.753097796056835
"Australia would be glad , if they meet reopen Panguna , one of the world 's largest copper mine .",1.33333333333,-99.8124586111059,-6.2382786631941185,19.884664346077997,-98.98306746060945,-6.1864417162880905,20.714055496574446
It is projected to fall to 15% in April .,4.0,-63.62710361619517,-7.069678179577242,8.687423297357228,-63.17902055709853,-7.019891173010948,9.135506356453867
"Although the net assets grew 35% to £ 458 million Stanhope , the city unmoved department .",1.5,-119.64255169047992,-8.545896549319995,8.393152922472623,-119.75077318985065,-8.553626656417903,8.284931423101895
"Because the source is not rich , not so generous than the river has dried up ?",1.4,-107.83512559211576,-7.189008372807717,11.831142724822001,-117.07171543415208,-7.804781028943472,2.5945528827856776
"Now C- and Ku-band , 4GHz to 6GHz and 11GHz of the to 14GHz, large-scale use .",1.69230769231,-52.65367383851345,-3.5102449225675634,6.1073767006574045,-53.012877113020515,-3.534191807534701,5.748173426150338
"I'll be back again next weekend , we can plan . ",2.8,-66.324812311147,-7.369423590127444,13.19634542645818,-65.23638033768871,-7.248486704187635,14.284777399916464
"These aspects of political choice is still important, but not so now than in the past .",2.2,-81.92390528214445,-5.120244080134028,23.44837529450487,-80.4811054628744,-5.03006909142965,24.89117511377492
She makes you look a bit of a fool in front of anyone else who is looking .,3.14285714286,-92.79924493486463,-5.458779113815567,28.66741466628517,-93.65626710647702,-5.509192182733942,27.810392494672783
"Northeast last night, a group of businessmen and women , said the Conservatives do not trust the commercial vote yesterday .",1.9375,-120.71095117362917,-6.3532079565067985,14.645131966970027,-120.60134812320264,-6.347439374905402,14.754735017396555
Evolutionary theory best explanation of the problem to make inferences.,1.35294117647,-49.145685449337016,-4.914568544933702,7.43896165993587,-50.40773233880705,-5.040773233880705,6.176914770465835
"Learn how to change things better , rather than just learning to adapt to the way things are now, how do ?",1.4,-115.41891985440094,-5.770945992720047,22.822302407719775,-126.06261944676592,-6.3031309723382964,12.178602815354793
" But we thought - everyone thought - she would turn to her marriage , it would be the end of it .",3.0,-107.13767256744786,-5.9520929204137705,34.551210354412845,-104.56246139944331,-5.809025633302406,37.1264215224174
Personnel manager at universities and research resources management has joined the company as a production line manager .,2.3125,-137.289333584677,-8.075843152039823,4.678622650454599,-136.68352344671027,-8.040207261571192,5.284432788421327
System of rules for the rest mass of the main remedies include the introduction of what we call ' the variation .,1.8,-131.89944239899654,-6.594972119949827,22.54276857743031,-132.98349946077812,-6.649174973038906,21.45871151564873
Now a lot depends on how active role in the United States is ready to play along the Egyptian Israeli annoyance response to a recommendation .,1.9375,-145.96340188849487,-5.838536075539795,37.44579007481565,-144.81256985901643,-5.792502794360657,38.596622104294084
"Sometimes , I do not know how he passed his 0 , """" Dad said , we climb over the pebbles and out of the village .",1.42857142857,-137.0908507496609,-6.231402306802767,34.396706894672974,-137.43462670404492,-6.247028486547496,34.052930940288945
"In the Capitol , crying to go: """" burn it down .",1.5625,-55.415394399050506,-6.157266044338945,13.406110928429932,-55.80867593293389,-6.20096399254821,13.01282939454655
This is more representative of the nature of R & D projects than is often the result of a single day PERT program.,2.90909090909,-118.48435138870391,-5.385652335850178,26.457393494029503,-114.91281165096085,-5.22330962049822,30.02893323177257
"The meeting , one community participants , indicating that the best path for dialogue to overcome their differences .",1.75,-125.88923478926347,-7.868077174328967,13.08766341006887,-125.08217871416906,-7.817636169635566,13.894719485163279
"These involve more open and distance learning and the creation of photocopying and electrocopying, ' custom ' package materials for students .",3.25,-131.20314066687513,-6.905428456151323,18.981590472605717,-130.30582325613534,-6.858201224007123,19.878907883345505
It seems impossible that anyone could be the middle of that storm leaves to survive.,1.69230769231,-83.98172557975323,-5.598781705316882,15.184857912767853,-83.76367077144671,-5.584244718096447,15.402912721074372
"When women once a month for three consecutive nights, moonlight artificial cycle become synchronized rhythm of the moon .",1.35294117647,-140.105625411918,-7.7836458562176665,11.571871643350875,-138.8852553126312,-7.715847517368399,12.792241742637685
"Admittedly , he was not driven by the same pious mercenary ambitions , some of his colleagues , as far as possible to seek artistic satisfaction .",1.5625,-129.72672310524734,-5.640292308923797,38.35162705039954,-126.71217870149954,-5.509225160934762,41.36617145414735
"Adequate supply of snow , on this issue we have a special section for those of you who want to get the ski slopes .",2.0,-136.31004414462663,-5.9265236584620276,26.505287263963766,-135.98791249011674,-5.912517934352902,26.827418918473654
"In other words, the generalist administrator called economists , statisticians, and other information, but who it is 'top' generalists .",1.375,-105.48280466111304,-6.204870862418414,11.319508317158721,-106.5781443898503,-6.269302611167665,10.224168588421463
"You are afraid, you two , I may be found in all of the mother is not dead , is not it ? ",1.2,-98.55547740884046,-4.927773870442023,27.455333873333103,-109.68847633346665,-5.484423816673333,16.32233494870691
The SORP recommended that local authorities and examples of accounting policy review .,1.46153846154,-86.30825755771441,-7.192354796476201,7.5888599494897875,-85.17101078028466,-7.097584231690388,8.72610672691954
"Decided that he must once again the tide of the game , he began to despair of tedious running trough of breakwaters along the edges.",1.25,-130.41934070121997,-5.434139195884165,20.61987976627097,-128.6235545871939,-5.359314774466412,22.41566588029704
Birds can cause serious health risks for people who eat them in North Africa and Southern Europe .,4.0,-139.4512307284891,-8.203013572264064,10.61883167336066,-139.9520429862153,-8.232473116836195,10.11801941563445
"In this case , you can profit from a gallon by multiplying the daily average net goodwill numbers.",2.15384615385,-103.4846213174128,-6.087330665730165,21.09812669008585,-99.95199526774134,-5.87952913339655,24.630752739757312
"This is a natural sheltered basin , along the undulating meadows Comer , a trick .",1.8,-100.18041170896636,-7.706185516074336,14.581810876912684,-100.66073095936491,-7.743133150720378,14.101491626514132
"This course provides basic communication theory, comprehensive training , especially for the case of Africa .",3.25,-94.07372578383684,-6.719551841702631,18.375319817620394,-92.68158283661265,-6.620113059758046,19.76746276484458
"Then, slowly at first, he began to prepare the little boy , all of this possible fate.",1.92307692308,-73.19595648715053,-4.574747280446908,17.211363053111896,-71.05224976557308,-4.4407656103483175,19.35506977468934
"My German is working like a dream , like a brilliant robot , you turn and step back and admire , because it is all the hard work .",2.09090909091,-164.74029254633342,-6.589611701853337,31.387458436639037,-163.20239596272268,-6.528095838508907,32.92535502024978
"Jess - her blunt with Samson's hand contact , because she coiled round - bite him one .",1.2,-137.51130278764163,-9.822235913402974,1.1897457175500108,-135.9294268287547,-9.70924477348248,2.771621676436922
"A good deal , gave me the feeling that I have been for a good seven-day Bahamas itinerary . ",2.09090909091,-63.06389130244883,-3.7096406648499314,34.94126826916604,-64.35978619278588,-3.785869776046228,33.64537337882899
"Skiing, because it is excellent for horizontal jumps , the Mavericks get stretched and you posture, balance and coordinated development.",1.75,-113.82484019452117,-5.9907810628695355,3.992222034233066,-114.18058959138875,-6.00950471533625,3.636472637365486
"On this site on any earlier round of pit However, both have been pulled down and rebuilt , or expand into new wheels.",1.85714285714,-157.18781344131293,-7.14490061096877,4.887467118389196,-155.91678646998025,-7.087126657726375,6.15849408972187
" North Harbour coach Brad Meurant , said: """" Everyone is helping his teammates .",3.78571428571,-58.342901086283135,-5.3039000987530125,4.042418389260341,-58.958382081640444,-5.359852916512768,3.4269373939030316
"Martha has leaped to the top of this slot , Shell second and Glaxo third .",3.47058823529,-96.51124236328033,-6.893660168805738,12.426821488379574,-95.69635749886974,-6.835454107062125,13.24170635279016
Height inflatable originated in the upper mantle magma eruption produced a small shallow pit called Mars .,1.4,-110.48378922458681,-6.905236826536676,13.824490639826948,-109.6355168763278,-6.852219804770487,14.672762988085964
"Long-term economic growth, changes in the expected rate of return risk .",3.14285714286,-59.58422470991622,-5.416747700901475,11.560128459376607,-54.4902157086855,-4.953655973516863,16.65413746060733
She stood at the door of the elevator with other visitors at the hospital 's main entrance.,4.0,-78.39358181756599,-4.899598863597874,24.057869568620404,-76.219480972761,-4.763717560797563,26.231970413425387
Similar picture emerges in the female laborers between the total income distribution.,2.0,-88.53048243096298,-7.377540202580248,6.163329518417157,-89.90236262936882,-7.491863552447402,4.79144932001131
Lawyers and Legal Executives Society appropriately qualified researcher.,1.75,-57.457096601008324,-7.1821370751260405,-2.230974696601926,-56.94223857421486,-7.117779821776858,-1.7161166698084642
"They also improve the health and social services, the quality and quantity requirements , the eradication of poverty is all about.",1.42857142857,-109.57127475223326,-5.478563737611664,11.30822565020307,-109.40779121063069,-5.470389560531535,11.471709191805644
"This command must be submitted to Parliament and December 6, 1977 , where the debate .",1.27272727273,-84.22510882408271,-6.016079201720194,14.89772555167147,-82.76227651450358,-5.911591179607399,16.360557861250598
"Yes , well, I always thought Augustin in his thoughts is a bit simplistic, """" said William , waspishly him , as if talking about a rival academic .",2.5,-145.69906511981915,-6.070794379992464,27.11409076255137,-145.11651109129164,-6.046521295470485,27.69664479107888
Brazilian military trainer aircraft and small civil aircraft export success is quite different origins .,1.46153846154,-119.82077177667767,-8.558626555476977,6.4746390229899475,-119.31834770938636,-8.522739122099026,6.977063090281263
"My people, it says , why should we bother .",2.5,-52.916859314642664,-6.614607414330333,12.136695766662328,-48.408167444051024,-6.051020930506378,16.645387637253968
"His Royal Highness the Queen 's flight of the aircraft, and took Mrs. Harry Cotterell.",1.0,-73.62538860699392,-5.258956329070995,10.453045546665066,-74.39353099401673,-5.3138236424297665,9.68490315964226
"In the last two years of the war , I was in orbital stations and access each one squadron of my endless pursuit of Pathfinder .",2.0,-137.2497291210775,-5.7187387133782295,32.53207348636636,-135.1879944288106,-5.6328331012004424,34.59380817863325
EC does not care about their national health or education policies.,4.0,-59.50570655824513,-5.409609687113194,12.383763147140577,-60.27315816974005,-5.479378015430914,11.616311535645657
"Leader makes all the decisions and problem description , I hope they obey no doubt .",1.42857142857,-112.48450541188933,-8.034607529420667,7.581031160173595,-113.28948916040005,-8.092106368600003,6.776047411662873
Now I understand why they pay Macaulay Culkin $ $ 300 million - he earned it .,4.0,-88.8238317718104,-6.832602443985416,14.504213759278812,-87.43191908309552,-6.725532237161194,15.896126447993694
"This time there was a competitor facing children invisible window , so that children can see the chocolate each test .",1.25,-122.81965860179311,-6.464192557989111,20.4573172587056,-120.1587912683292,-6.324146908859431,23.118184592169513
"It is this string format , we are now open .",1.8,-63.13250833822005,-7.014723148691116,14.99673671067022,-60.351215804392545,-6.705690644932505,17.778029244497723
